

"OS Version",6,0,6002,2,"Service Pack 2",2,0,256,1
"WMV Core Version",11.0.6002.18049
"Codec Format",9," 10 kbps, 16 kHz, mono CBR","61 75 64 73 00 00 10 00 80 00 00 AA 00 38 9B 71 61 01 00 00 00 00 10 00 80 00 00 AA 00 38 9B 71 01 00 00 00 00 00 00 00 00 00 00 00 81 9F 58 05 56 C3 CE 11 BF 01 00 AA 00 55 59 5A 00 00 00 00 1C 00 00 00 80 B4 7E 00","61 01 01 00 80 3E 00 00 E2 04 00 00 90 01 10 00 0A 00 00 22 00 00 26 00 00 00 00 00"
"Codec Format",10," 20 kbps, 16 kHz, stereo CBR","61 75 64 73 00 00 10 00 80 00 00 AA 00 38 9B 71 61 01 00 00 00 00 10 00 80 00 00 AA 00 38 9B 71 01 00 00 00 00 00 00 00 00 00 00 00 81 9F 58 05 56 C3 CE 11 BF 01 00 AA 00 55 59 5A 00 00 00 00 1C 00 00 00 A8 B4 7E 00","61 01 02 00 80 3E 00 00 C4 09 00 00 20 03 10 00 0A 00 00 22 00 00 36 00 00 00 00 00"
"Codec Format",11," 16 kbps, 16 kHz, stereo CBR","61 75 64 73 00 00 10 00 80 00 00 AA 00 38 9B 71 61 01 00 00 00 00 10 00 80 00 00 AA 00 38 9B 71 01 00 00 00 00 00 00 00 00 00 00 00 81 9F 58 05 56 C3 CE 11 BF 01 00 AA 00 55 59 5A 00 00 00 00 1C 00 00 00 D0 B4 7E 00","61 01 02 00 80 3E 00 00 D0 07 00 00 80 02 10 00 0A 00 00 22 00 00 2E 00 00 00 00 00"
"Codec Format",12," 20 kbps, 22 kHz, mono CBR","61 75 64 73 00 00 10 00 80 00 00 AA 00 38 9B 71 61 01 00 00 00 00 10 00 80 00 00 AA 00 38 9B 71 01 00 00 00 00 00 00 00 00 00 00 00 81 9F 58 05 56 C3 CE 11 BF 01 00 AA 00 55 59 5A 00 00 00 00 1C 00 00 00 F8 B4 7E 00","61 01 01 00 22 56 00 00 C5 09 00 00 A1 03 10 00 0A 00 00 44 00 00 17 00 00 00 00 00"
"Codec Format",13," 16 kbps, 22 kHz, mono CBR","61 75 64 73 00 00 10 00 80 00 00 AA 00 38 9B 71 61 01 00 00 00 00 10 00 80 00 00 AA 00 38 9B 71 01 00 00 00 00 00 00 00 00 00 00 00 81 9F 58 05 56 C3 CE 11 BF 01 00 AA 00 55 59 5A 00 00 00 00 1C 00 00 00 20 B5 7E 00","61 01 01 00 22 56 00 00 D3 07 00 00 E8 02 10 00 0A 00 00 44 00 00 0F 00 00 00 00 00"
"Codec Format",14," 32 kbps, 22 kHz, stereo CBR","61 75 64 73 00 00 10 00 80 00 00 AA 00 38 9B 71 61 01 00 00 00 00 10 00 80 00 00 AA 00 38 9B 71 01 00 00 00 00 00 00 00 00 00 00 00 81 9F 58 05 56 C3 CE 11 BF 01 00 AA 00 55 59 5A 00 00 00 00 1C 00 00 00 48 B5 7E 00","61 01 02 00 22 56 00 00 A3 0F 00 00 CF 05 10 00 0A 00 00 44 00 00 17 00 00 00 00 00"
"Codec Format",15," 22 kbps, 22 kHz, stereo CBR","61 75 64 73 00 00 10 00 80 00 00 AA 00 38 9B 71 61 01 00 00 00 00 10 00 80 00 00 AA 00 38 9B 71 01 00 00 00 00 00 00 00 00 00 00 00 81 9F 58 05 56 C3 CE 11 BF 01 00 AA 00 55 59 5A 00 00 00 00 1C 00 00 00 70 B5 7E 00","61 01 02 00 22 56 00 00 BF 0A 00 00 FE 03 10 00 0A 00 00 44 00 00 0F 00 00 00 00 00"
"Codec Format",16," 20 kbps, 22 kHz, stereo CBR","61 75 64 73 00 00 10 00 80 00 00 AA 00 38 9B 71 61 01 00 00 00 00 10 00 80 00 00 AA 00 38 9B 71 01 00 00 00 00 00 00 00 00 00 00 00 81 9F 58 05 56 C3 CE 11 BF 01 00 AA 00 55 59 5A 00 00 00 00 1C 00 00 00 98 B5 7E 00","61 01 02 00 22 56 00 00 C5 09 00 00 A1 03 10 00 0A 00 00 44 00 00 17 00 00 00 00 00"
"Codec Format",17," 20 kbps, 32 kHz, mono CBR","61 75 64 73 00 00 10 00 80 00 00 AA 00 38 9B 71 61 01 00 00 00 00 10 00 80 00 00 AA 00 38 9B 71 01 00 00 00 00 00 00 00 00 00 00 00 81 9F 58 05 56 C3 CE 11 BF 01 00 AA 00 55 59 5A 00 00 00 00 1C 00 00 00 C0 B5 7E 00","61 01 01 00 00 7D 00 00 C4 09 00 00 00 05 10 00 0A 00 00 88 00 00 17 00 00 00 00 00"
"Codec Format",18," 48 kbps, 32 kHz, stereo CBR","61 75 64 73 00 00 10 00 80 00 00 AA 00 38 9B 71 61 01 00 00 00 00 10 00 80 00 00 AA 00 38 9B 71 01 00 00 00 00 00 00 00 00 00 00 00 81 9F 58 05 56 C3 CE 11 BF 01 00 AA 00 55 59 5A 00 00 00 00 1C 00 00 00 E8 B5 7E 00","61 01 02 00 00 7D 00 00 70 17 00 00 00 09 10 00 0A 00 00 88 00 00 1F 00 00 00 00 00"
